movie_code,week,sales,audience,screens
1000687,5,,,
1000688,5,,,
1000001,6,3252003460,397188,9914
1000002,6,7455501400,990022,7551
1000003,6,3401800740,336655,12527
1000004,6,2241832025,239666,8498
1000005,6,10020464250,1212822,8641
1000006,6,2836643376,298464,8359
1000007,6,1519757200,204536,4438
1000008,6,3441769815,362002,15144
1000009,6,3180133300,420701,5226
1000010,6,6633367010,698263,14103
1000011,6,4990976600,629793,10550
1000012,6,3216126200,424718,6930
1000013,6,4175562100,562755,8569
1000014,6,3800105300,499070,9288
1000015,6,2782574190,348723,9193
1000016,6,3390090930,417327,8425
1000017,6,7954107900,952387,9253
1000018,6,3863995934,385978,9636
1000019,6,7127788589,738619,13139
1000020,6,7610821646,733293,11034
1000021,6,4058697280,498328,7822
1000022,6,1920733800,259470,3993
1000023,6,1051594800,138338,4117
1000024,6,1103389000,160582,2968
1000025,6,1443382400,194553,6005
1000026,6,1382971200,185312,4851
1000027,6,4460462100,531469,
1000028,6,2069763000,273151,6634
1000029,6,5688135600,681454,5047
1000030,6,1483958000,194968,4950
1000031,6,1696077400,225831,5362
1000032,6,3573605100,425472,4545
1000033,6,1607111900,209856,5894
1000034,6,3707436420,495531,5609
1000035,6,3478438000,468140,9730
1000036,6,2415911596,253361,8511
1000037,6,1127837200,150543,6235
1000038,6,6316161600,691357,6578
1000039,6,1611042400,218354,4088
1000040,6,5609307954,549530,6783
1000041,6,4593796044,438235,6906
1000042,6,1501357800,185179,6091
1000043,6,1875575020,252925,3907
1000044,6,2752137300,372146,5345
1000045,6,1243052400,163491,5524
1000046,6,3915544100,430064,6487
1000047,6,1442569494,157828,8589
1000048,6,2080080600,256834,5342
1000049,6,1238712200,163290,5400
1000050,6,5535386690,621378,8914
1000051,6,1778015680,219475,6201
1000052,6,1597962620,197828,6234
1000053,6,1700058540,203367,9846
1000054,6,2734894152,287155,7661
1000055,6,1179889900,160345,4956
1000056,6,1695385850,230227,5934
1000057,6,3397423800,395072,5141
1000058,6,1189341250,125796,6749
1000059,6,1183688780,141472,10778
1000060,6,699243880,75324,5758
1000061,6,766390359,82183,4226
1000062,6,3488924700,407853,3607
1000063,6,1174266500,159897,
1000064,6,820294440,89397,4193
1000065,6,3004716900,365976,5212
1000066,6,1209795250,155844,5837
1000067,6,1139314220,142477,7164
1000068,6,3576944000,444058,4590
1000069,6,1371323690,165587,6250
1000070,6,1042451680,126999,
1000071,6,1162755300,152240,3887
1000072,6,898900620,110578,4730
1000073,6,770551400,100645,3455
1000074,6,1749558698,240473,3481
1000075,6,4656500,609,118
1000076,6,1018969200,124470,4686
1000077,6,626695600,84735,2588
1000078,6,592291300,73793,4824
1000079,6,3238004550,331381,8987
1000080,6,627873600,87456,5411
1000081,6,794886970,98738,5012
1000082,6,645067068,69083,4970
1000083,6,809719450,108066,4555
1000084,6,897802890,112027,4766
1000085,6,857003400,104231,4150
1000086,6,809086100,107313,4572
1000087,6,911932500,124258,
1000088,6,1023497500,137205,4526
1000089,6,2184598500,273478,3095
1000090,6,995803000,128512,4244
1000091,6,844662000,109505,4797
1000092,6,2182004590,219613,6877
1000093,6,943302200,126124,4876
1000094,6,1735314556,173351,5137
1000095,6,752733300,99894,4718
1000096,6,977492031,97316,5979
1000097,6,956654860,118356,5139
1000098,6,1106714000,149813,4299
1000099,6,2924977700,329078,5243
1000100,6,2398718100,278180,5609
1000101,6,740659570,94251,3822
1000102,6,1084946500,144305,4173
1000103,6,965961820,119778,5320
1000104,6,773405200,104238,2753
1000105,6,504756996,49654,4259
1000106,6,673731800,89617,5842
1000107,6,494716790,49558,4051
1000108,6,694204420,85376,4911
1000109,6,855173500,113754,4090
1000110,6,2120383611,214438,7774
1000111,6,856972020,105215,6048
1000112,6,836172000,113352,5350
1000113,6,737056800,95381,2993
1000114,6,2983628465,286895,5746
1000115,6,634388200,82916,4071
1000116,6,2104405650,228598,3557
1000117,6,862262800,113311,3504
1000118,6,625545521,78771,3074
1000119,6,478645500,64377,2876
1000120,6,503933667,55451,3549
1000121,6,1175634620,149804,3739
1000122,6,786887930,95878,3794
1000123,6,1576247600,191134,4005
1000124,6,425729522,46761,4571
1000125,6,737575500,98696,3701
1000126,6,,,
1000127,6,852020713,82901,6113
1000128,6,556892400,67845,7111
1000129,6,511457540,52859,4993
1000130,6,754373350,89192,3638
1000131,6,1619305460,180905,3583
1000132,6,704048200,92463,3045
1000133,6,1303925290,148264,5502
1000134,6,929868540,113691,8406
1000135,6,511103600,70693,3380
1000136,6,574830000,81881,2170
1000137,6,1013801070,100037,5282
1000138,6,1338545450,165126,4161
1000139,6,325725370,38089,5250
1000140,6,414329310,46712,5743
1000141,6,475447352,49415,
1000142,6,414645429,43510,4755
1000143,6,609143820,76544,4236
1000144,6,555723000,74780,3698
1000145,6,498190700,67049,2989
1000146,6,971245504,95958,2481
1000147,6,445041000,61149,3067
1000148,6,647786850,82772,6178
1000149,6,789559310,97290,4037
1000150,6,740684200,90847,5370
1000151,6,576133500,73418,4130
1000152,6,1162464800,158053,4983
1000153,6,563270730,57670,5889
1000154,6,1189009430,118686,6848
1000155,6,639998700,85824,3687
1000156,6,1567525600,198026,2445
1000157,6,896843950,114277,2551
1000158,6,822982300,104859,2371
1000159,6,385233100,50835,3710
1000160,6,1503659450,177830,3060
1000161,6,317031096,33577,3332
1000162,6,386286000,55447,2539
1000163,6,500298000,74401,2621
1000164,6,460408200,62262,3919
1000165,6,415650800,55279,3185
1000166,6,473886400,62366,3219
1000167,6,515628100,69377,2897
1000168,6,1254896250,139323,6104
1000169,6,154276585,17737,2394
1000170,6,585721500,77647,3966
1000171,6,655974800,78965,5630
1000172,6,777958545,77600,4214
1000173,6,1000978659,106644,4879
1000174,6,458747000,59935,3746
1000175,6,425316800,57770,3351
1000176,6,1100381300,149835,5255
1000177,6,443388300,59586,4170
1000178,6,527579800,69637,2679
1000179,6,453429590,55865,4284
1000180,6,541749240,67838,5281
1000181,6,285234550,36338,3504
1000182,6,510104700,68795,2966
1000183,6,313569830,39139,3488
1000184,6,555938175,59433,3788
1000185,6,429041400,57342,2857
1000186,6,295925800,38651,3229
1000187,6,415622900,54858,4329
1000188,6,373285070,46972,3071
1000189,6,1005680952,103455,5180
1000190,6,1713453600,194847,3452
1000191,6,512199500,67914,3361
1000192,6,379006927,39333,4091
1000193,6,539010780,65994,3550
1000194,6,336745370,35775,4135
1000195,6,422916100,56833,
1000196,6,433648000,61769,2853
1000197,6,334539300,44454,2823
1000198,6,526351300,71791,3661
1000199,6,343564400,46731,1439
1000200,6,427992727,44181,3997
1000201,6,283687500,39374,2931
1000202,6,542638000,69145,3043
1000203,6,356017700,50146,3061
1000204,6,324388300,43485,2490
1000205,6,365502330,36060,4139
1000206,6,978994294,96444,5129
1000207,6,445023560,45136,2558
1000208,6,435978700,57274,2957
1000209,6,444416000,61529,3657
1000210,6,340764310,36166,4582
1000211,6,503289570,64201,4209
1000212,6,218545780,26238,3309
1000213,6,297408500,41827,2446
1000214,6,227022800,31231,2582
1000215,6,377148100,50096,3482
1000216,6,265169200,35464,4075
1000217,6,217114700,23293,3635
1000218,6,286930028,30105,3846
1000219,6,407690700,54693,2322
1000220,6,304555000,41701,1528
1000221,6,38387500,5173,418
1000222,6,295813457,31527,4264
1000223,6,662890250,66278,4163
1000224,6,269316800,37861,2592
1000225,6,87988800,11692,806
1000226,6,424181000,53845,2501
1000227,6,284955600,37066,2666
1000228,6,1019447271,96731,3019
1000229,6,274265095,29246,2718
1000230,6,328039298,33427,3200
1000231,6,290141300,30287,4076
1000232,6,445071010,44968,3720
1000233,6,207499317,22046,3734
1000234,6,361164100,48451,2432
1000235,6,222606073,24587,2924
1000236,6,354000,51,16
1000237,6,284186900,39842,1387
1000238,6,258721700,32344,4191
1000239,6,273543600,36635,2263
1000240,6,333814700,41450,3113
1000241,6,534008000,73276,3058
1000242,6,100966800,14869,1007
1000243,6,342135000,46113,1695
1000244,6,225859520,22583,3368
1000245,6,298345300,37928,5264
1000246,6,442031610,60213,1484
1000247,6,356936400,47378,2920
1000248,6,225814090,24513,3496
1000249,6,232982800,29266,2360
1000250,6,76642490,10720,835
1000251,6,207479325,22651,3701
1000252,6,260356200,36749,2353
1000253,6,336838500,47468,2265
1000254,6,226445807,24416,3481
1000255,6,193935210,22825,3753
1000256,6,827888200,103809,1551
1000257,6,212609070,23885,4145
1000258,6,203675700,26423,2273
1000259,6,260067140,32915,2652
1000260,6,330178870,34275,4404
1000261,6,283460400,37505,2362
1000262,6,342408700,43975,3104
1000263,6,769766630,88983,2268
1000264,6,215300600,29353,2165
1000265,6,137058380,14648,3760
1000266,6,232084582,25719,2182
1000267,6,252253400,33716,
1000268,6,227943879,23854,2390
1000269,6,181920600,23788,1903
1000270,6,3000,1,1
1000271,6,203048140,24207,4077
1000272,6,238265508,23070,4068
1000273,6,260308100,37007,2330
1000274,6,259569600,34972,3036
1000275,6,192973573,20360,3060
1000276,6,222503100,29084,2027
1000277,6,668449800,85555,1593
1000278,6,164047541,18022,3592
1000279,6,395649000,42336,1393
1000280,6,153463100,21053,1446
1000281,6,66927320,9100,1159
1000282,6,106981973,11915,1726
1000283,6,278360500,40872,1885
1000284,6,398967210,50470,2960
1000285,6,365826910,41815,3470
1000286,6,211964660,25536,1139
1000287,6,159670700,21542,2044
1000288,6,204621034,21503,3056
1000289,6,465457300,57634,1136
1000290,6,351444239,38807,1440
1000291,6,173709330,18280,3182
1000292,6,162082800,21955,
1000293,6,39330395,4473,585
1000294,6,222389800,29959,1950
1000295,6,165379880,18558,2656
1000296,6,192547233,20672,2981
1000297,6,176474258,18636,3643
1000298,6,181766900,24482,2373
1000299,6,207771600,28988,2675
1000300,6,232548100,29258,2332
1000301,6,231533000,31370,2401
1000302,6,224944700,28349,2563
1000303,6,158312176,16435,2461
1000304,6,176339570,18745,3985
1000305,6,216871288,22728,3077
1000306,6,165863227,18311,2514
1000307,6,136282400,16218,1533
1000308,6,168455280,20656,3642
1000309,6,193424100,25985,2369
1000310,6,212623600,28942,2112
1000311,6,146983612,17613,1674
1000312,6,131907100,14510,2635
1000313,6,145119160,16047,3559
1000314,6,206361900,29011,1794
1000315,6,329350200,45225,1303
1000316,6,171664030,20730,3378
1000317,6,139087700,18761,1821
1000318,6,33052651,3991,612
1000319,6,137715400,19185,2069
1000320,6,465351454,47603,2085
1000321,6,156319000,22794,765
1000322,6,209592500,27801,2053
1000323,6,147374800,20038,1673
1000324,6,196232980,26095,2244
1000325,6,142645800,19308,1645
1000326,6,159148000,21996,
1000327,6,165205000,21851,1723
1000328,6,184480400,25360,2177
1000329,6,181142200,24601,1877
1000330,6,63605300,9377,719
1000331,6,78572000,11737,712
1000332,6,180512400,24245,2008
1000333,6,198808300,26420,1561
1000334,6,105135876,11961,1204
1000335,6,181123360,18032,2542
1000336,6,76513300,11066,1210
1000337,6,,,
1000338,6,122666810,13333,2655
1000339,6,94147320,10807,2686
1000340,6,285385171,28481,2493
1000341,6,173810700,24083,2225
1000342,6,142427300,19745,2325
1000343,6,98320610,11942,849
1000344,6,184688300,25132,1537
1000345,6,176586900,24971,2495
1000346,6,114839127,12448,2424
1000347,6,169829300,23342,1957
1000348,6,451035600,53527,1847
1000349,6,103919730,12589,2872
1000350,6,169552400,22806,2144
1000351,6,320366000,38500,1279
1000352,6,147324100,17286,2030
1000353,6,188968100,25585,1826
1000354,6,127421200,17328,2116
1000355,6,87853800,10530,318
1000356,6,106831800,12337,2044
1000357,6,168024800,22846,1772
1000358,6,145034200,18955,1723
1000359,6,150380500,20277,1530
1000360,6,133084600,16986,1994
1000361,6,158104200,21692,2456
1000362,6,99660217,10322,2567
1000363,6,119282180,15017,2381
1000364,6,128837946,14248,2580
1000365,6,141094600,18518,2404
1000366,6,107930500,14930,1512
1000367,6,66187260,7255,2048
1000368,6,153291080,19620,1874
1000369,6,115330600,15888,1600
1000370,6,131194653,14477,1953
1000371,6,146639730,20411,1815
1000372,6,14321800,1736,294
1000373,6,104435400,13552,1165
1000374,6,238953717,24807,1696
1000375,6,153190910,18692,2381
1000376,6,133645900,19340,1854
1000377,6,69258226,7171,1835
1000378,6,96467670,10181,1776
1000379,6,468086521,49953,1364
1000380,6,116992670,13426,2430
1000381,6,22421200,3179,413
1000382,6,98087268,10305,1566
1000383,6,577549800,76452,831
1000384,6,124162800,16139,1360
1000385,6,109315070,14066,1521
1000386,6,132382200,17817,1922
1000387,6,23026700,2714,344
1000388,6,44549800,5304,482
1000389,6,112299200,15278,2204
1000390,6,63418390,7230,2174
1000391,6,70180800,8953,1203
1000392,6,90866000,9927,1920
1000393,6,66350447,7469,1509
1000394,6,109365400,14789,1767
1000395,6,42583765,4814,1062
1000396,6,185563650,20229,993
1000397,6,119574100,15994,1275
1000398,6,146512000,19355,1447
1000399,6,115505400,11161,743
1000400,6,183565000,5437,146
1000401,6,59902620,7237,1904
1000402,6,200689300,24060,919
1000403,6,88823770,8968,2201
1000404,6,90000,35,6
1000405,6,102339500,14787,1021
1000406,6,103736750,12882,1805
1000407,6,114870810,14239,2537
1000408,6,107244111,11974,2439
1000409,6,101459490,12564,1449
1000410,6,31410798,3601,474
1000411,6,81839880,9918,1741
1000412,6,73170060,8244,1743
1000413,6,107753300,15330,1158
1000414,6,7171600,857,164
1000415,6,110223970,11537,1868
1000416,6,59622480,8256,900
1000417,6,57033370,10842,1399
1000418,6,89847800,11732,1748
1000419,6,91606600,11293,846
1000420,6,44010290,5959,1043
1000421,6,86666100,12829,1083
1000422,6,71411800,10064,1663
1000423,6,142319730,13632,835
1000424,6,135000,17,3
1000425,6,98538500,12225,2008
1000426,6,60178830,6905,1617
1000427,6,52829384,6214,417
1000428,6,83931800,12545,988
1000429,6,95607300,12357,889
1000430,6,78123900,11076,1476
1000431,6,29999900,4515,405
1000432,6,71492300,9596,1583
1000433,6,70715900,10028,1343
1000434,6,26019500,3656,312
1000435,6,56953560,6887,619
1000436,6,42272490,4237,748
1000437,6,55763000,6117,808
1000438,6,53703784,6410,1120
1000439,6,69980500,9393,1140
1000440,6,54255400,7033,1040
1000441,6,20446500,818,228
1000442,6,144730888,14988,609
1000443,6,57529900,8052,1205
1000444,6,69520100,9388,1149
1000445,6,55136258,5912,1010
1000446,6,54013600,7005,713
1000447,6,49652470,5287,1393
1000448,6,27925300,4307,399
1000449,6,356269140,36860,2371
1000450,6,61720790,7688,2146
1000451,6,54152100,6352,707
1000452,6,33476600,3485,935
1000453,6,137975000,18090,489
1000454,6,41705520,4663,1357
1000455,6,74229950,8789,1138
1000456,6,46947600,5975,537
1000457,6,57487000,6362,1468
1000458,6,26384600,3366,842
1000459,6,38449590,4026,987
1000460,6,55636723,5669,1116
1000461,6,72248540,9785,1096
1000462,6,70847420,8465,866
1000463,6,55454500,7423,943
1000464,6,32003500,4605,813
1000465,6,9915300,1440,262
1000466,6,42147650,5300,797
1000467,6,32824800,4732,907
1000468,6,47588160,5275,1206
1000469,6,5141000,776,178
1000470,6,18960000,2758,89
1000471,6,9814600,1022,79
1000472,6,34185960,4425,1174
1000473,6,264000,32,3
1000474,6,32097495,3495,860
1000475,6,27912799,2821,1049
1000476,6,100024717,10704,419
1000477,6,25561400,3358,516
1000478,6,50512600,6637,667
1000479,6,20830060,2753,423
1000480,6,43361000,4221,496
1000481,6,27783500,3266,502
1000482,6,,,
1000483,6,29330500,4117,710
1000484,6,11162580,1500,264
1000485,6,40979700,5778,660
1000486,6,17505500,2580,438
1000487,6,4588000,689,130
1000488,6,26704000,1669,196
1000489,6,5796500,795,132
1000490,6,7348900,978,233
1000491,6,26936400,3307,101
1000492,6,28089800,3844,778
1000493,6,31016690,3922,908
1000494,6,23066200,3186,707
1000495,6,4149100,642,139
1000496,6,27004900,3756,388
1000497,6,20617634,2302,
1000498,6,41171290,4289,904
1000499,6,10566900,1565,198
1000500,6,19860400,1928,425
1000501,6,22579900,3198,
1000502,6,13692600,1994,54
1000503,6,,,
1000504,6,26361000,3678,686
1000505,6,18535300,2453,747
1000506,6,29019300,4168,668
1000507,6,20145600,2592,422
1000508,6,20263739,2172,473
1000509,6,19527500,2407,300
1000510,6,23415600,3277,638
1000511,6,24389200,3314,637
1000512,6,23277250,3176,719
1000513,6,20219800,2252,227
1000514,6,18138800,1786,244
1000515,6,22214800,3800,468
1000516,6,35508100,5072,626
1000517,6,,,
1000518,6,15426900,1733,440
1000519,6,20227150,2377,
1000520,6,23408900,3108,676
1000521,6,16279834,1649,88
1000522,6,12969400,1424,296
1000523,6,18510400,2531,562
1000524,6,3795900,503,112
1000525,6,20610500,2909,779
1000526,6,16788700,2254,561
1000527,6,66161075,7059,486
1000528,6,7703553,969,281
1000529,6,4761000,207,88
1000530,6,9638800,1468,261
1000531,6,15994660,2068,392
1000532,6,9349000,903,225
1000533,6,,,
1000534,6,8932300,1070,296
1000535,6,14130787,1595,373
1000536,6,4696000,1174,180
1000537,6,,,
1000538,6,7737900,998,289
1000539,6,,,
1000540,6,4389000,371,131
1000541,6,5009000,683,152
1000542,6,9874796,1128,264
1000543,6,3509299,479,124
1000544,6,5143700,687,129
1000545,6,11624700,1382,
1000546,6,5121400,700,195
1000547,6,42720100,6046,193
1000548,6,,,
1000549,6,7944212,921,147
1000550,6,,,
1000551,6,2488000,279,104
1000552,6,4537770,529,195
1000553,6,5398100,781,135
1000554,6,3071000,437,120
1000555,6,5046900,529,199
1000556,6,3155500,446,100
1000557,6,6153000,852,255
1000558,6,1350000,90,26
1000559,6,12342940,1280,330
1000560,6,3581700,437,65
1000561,6,9078500,1186,168
1000562,6,4962100,715,113
1000563,6,5187300,576,236
1000564,6,7424400,1200,117
1000565,6,4737500,461,41
1000566,6,6788000,930,287
1000567,6,6591500,694,65
1000568,6,,,
1000569,6,5287000,786,319
1000570,6,4028498,482,75
1000571,6,,,
1000572,6,2214500,341,62
1000573,6,3235500,430,103
1000574,6,408000,24,6
1000575,6,,,
1000576,6,3473195,363,
1000577,6,491000,86,14
1000578,6,4253000,861,33
1000579,6,5090400,610,72
1000580,6,,,
1000581,6,1819500,192,56
1000582,6,3662200,561,56
1000583,6,3302000,630,38
1000584,6,120000,20,1
1000585,6,4153500,626,42
1000586,6,2740000,274,25
1000587,6,2948796,325,153
1000588,6,2848970,318,131
1000589,6,1962500,294,132
1000590,6,2900000,415,98
1000591,6,300000,39,14
1000592,6,931000,133,30
1000593,6,2884000,313,102
1000594,6,1939000,227,87
1000595,6,3533300,484,131
1000596,6,1844740,227,110
1000597,6,3049000,412,49
1000598,6,1076500,159,27
1000599,6,1864300,222,36
1000600,6,568000,71,19
1000601,6,2212670,260,95
1000602,6,460000,48,21
1000603,6,2144600,298,9
1000604,6,1537400,192,9
1000605,6,1795500,217,113
1000606,6,2087500,264,113
1000607,6,2323500,326,64
1000608,6,679400,82,39
1000609,6,,,
1000610,6,1714410,253,60
1000611,6,1340000,253,26
1000612,6,949700,134,15
1000613,6,1443400,185,50
1000614,6,,,
1000615,6,3391500,284,9
1000616,6,1343200,137,47
1000617,6,1018200,99,40
1000618,6,1640940,397,32
1000619,6,,,
1000620,6,857000,109,65
1000621,6,329600,42,18
1000622,6,1288760,176,75
1000623,6,1464570,168,64
1000624,6,,,
1000625,6,,,
1000626,6,959500,134,42
1000627,6,,,
1000628,6,,,
1000629,6,,,
1000630,6,,,
1000631,6,648970,105,16
1000632,6,675000,73,26
1000633,6,,,
1000634,6,931500,131,39
1000635,6,,,
1000636,6,1807000,293,5
1000637,6,404000,27,12
1000638,6,,,
1000639,6,891000,146,21
1000640,6,271800,36,17
1000641,6,1002810,168,20
1000642,6,242000,36,3
1000643,6,1020400,139,58
1000644,6,943480,119,42
1000645,6,996500,110,57
1000646,6,968000,152,18
1000647,6,816800,88,49
1000648,6,1070000,217,5
1000649,6,,,
1000650,6,272300,30,17
1000651,6,547500,52,22
1000652,6,394300,53,34
1000653,6,1099000,117,53
1000654,6,344000,46,21
1000655,6,,,
1000656,6,530000,109,3
1000657,6,1589000,229,52
1000658,6,,,
1000659,6,335400,33,18
1000660,6,225000,15,8
1000662,6,728200,117,9
1000663,6,361000,38,16
1000664,6,,,
1000665,6,30000,10,1
1000666,6,,,
1000667,6,,,
1000668,6,269000,54,11
1000669,6,320000,35,20
1000670,6,95000,19,1
1000671,6,53400,11,9
1000672,6,119500,12,8
1000673,6,277000,40,2
1000674,6,,,
1000675,6,41000,5,1
1000676,6,,,
1000677,6,40000,10,1
1000678,6,309800,44,14
1000679,6,122000,13,4
1000680,6,125000,25,5
1000681,6,330000,36,22
1000682,6,233000,31,4
1000683,6,,,
1000684,6,92500,12,6
1000685,6,222000,48,2
1000686,6,292500,79,16
1000687,6,,,
1000688,6,,,
1000001,7,2903928330,358186,10033
1000002,7,6511760400,869153,7779
1000003,7,2865738330,283576,12533
1000004,7,2159968025,232277,8604
1000005,7,3195369100,430026,7816
1000006,7,3082112642,384594,7156
1000007,7,1579667000,217631,4269
1000008,7,3681798070,389867,15700
1000009,7,3069469900,407694,5258
1000010,7,8444771950,842599,12266
1000011,7,4056513200,515945,10455
1000012,7,3022343000,401083,6953
1000013,7,3571801800,484078,8632
1000014,7,3180574500,419947,9216
1000015,7,3435665860,425745,8068
1000016,7,2984648420,369415,8491
1000017,7,9611023600,1180484,9451
1000018,7,3418285205,340705,9659
1000019,7,2144323510,233283,11377
1000020,7,1957704127,200401,9866
1000021,7,8198862750,936372,7711
1000022,7,1900986100,258062,4034
1000023,7,1022534750,135694,4177
1000024,7,1183279500,173540,3002
1000025,7,2325566700,309009,6123
1000026,7,1324284300,180295,4870
1000027,7,1643436600,217247,
1000028,7,1872795600,250253,6601
1000029,7,2030681300,269940,4545
1000030,7,1568996700,251123,4382
1000031,7,1538191800,204977,4949
1000032,7,3387916200,403114,4784
1000033,7,1554131100,202851,6054
1000034,7,3435641900,462324,5628
1000035,7,2967903300,402094,9518
1000036,7,2329892291,246033,8557
1000037,7,1076471300,144379,6215
1000038,7,7068100250,795259,6965
1000039,7,1575237100,216362,4135
1000040,7,1268990895,136330,6380
1000041,7,1464881963,146396,6456
1000042,7,1441506900,179137,6161
1000043,7,1840567900,249618,3924
1000044,7,3358409900,415335,3938
1000045,7,1189158900,156749,5500
1000046,7,1294167100,157099,6045
1000047,7,1319552764,144970,8636
1000048,7,2430181900,299991,5464
1000049,7,1686018300,227313,5136
1000050,7,1508483910,187486,7804
1000051,7,1625462500,202972,6251
1000052,7,1109602560,136687,6203
1000053,7,1517588720,182009,9794
1000054,7,2995320226,303132,3982
1000055,7,1211396000,165775,4982
1000056,7,1055543000,142017,3643
1000057,7,1109379400,146895,4874
1000058,7,1143717430,121225,6811
1000059,7,981339900,117576,10556
1000060,7,907969712,96636,6400
1000061,7,745556128,80566,4222
1000062,7,3970800300,475507,3562
1000063,7,1085874200,149371,
1000064,7,784155120,86228,4390
1000065,7,2050060400,256815,4835
1000066,7,1112397950,144472,5824
1000067,7,1169783010,148512,7159
1000068,7,2562974000,320364,4386
1000069,7,1148167950,138829,6234
1000070,7,890831280,110062,
1000071,7,1058025400,138051,3774
1000072,7,1383095300,169843,3337
1000073,7,787874300,103234,3485
1000074,7,3466680000,446819,3938
1000075,7,4530500,600,133
1000076,7,943439600,115689,4692
1000077,7,1091990500,138267,1868
1000078,7,767553100,95060,5035
1000079,7,1459225500,157539,8441
1000080,7,728527400,126570,3952
1000081,7,1009698620,125747,5126
1000082,7,604263538,65096,4991
1000083,7,808985100,136337,3363
1000084,7,888051170,111887,4783
1000085,7,873308200,106742,4173
1000086,7,805211100,107402,4614
1000087,7,897445500,123744,
1000088,7,908109100,137384,3540
1000089,7,1818951600,228072,3109
1000090,7,893602800,109251,4185
1000091,7,673013300,87577,4820
1000092,7,754890600,79351,6206
1000093,7,744052600,99727,4857
1000094,7,1539147596,154411,4998
1000095,7,709021900,94239,4693
1000096,7,840175581,83963,5857
1000097,7,859204790,106487,5203
1000098,7,1988366800,241627,3366
1000099,7,835639360,102768,4852
1000100,7,570440900,75757,4921
1000101,7,808166340,116432,3981
1000102,7,655763900,88129,2878
1000103,7,854748280,106800,5281
1000104,7,826061400,112289,2783
1000105,7,563313121,56294,4301
1000106,7,547907400,72063,2387
1000107,7,557948840,55868,4064
1000108,7,471789770,57635,4779
1000109,7,794784200,106084,4099
1000110,7,1229026336,124062,5237
1000111,7,718929030,88872,4302
1000112,7,765695800,104154,5343
1000113,7,723099600,93456,2990
1000114,7,1973468456,190290,5390
1000115,7,663399900,87182,4046
1000116,7,2323130100,257940,3651
1000117,7,972293500,128738,3513
1000118,7,451645160,48796,3073
1000119,7,461478100,63330,2875
1000120,7,498466944,54955,3673
1000121,7,2092505020,239149,3439
1000122,7,759249150,92667,3908
1000123,7,1924422950,209240,2815
1000124,7,413187165,46050,4636
1000125,7,727123800,99986,3493
1000126,7,,,
1000127,7,732264286,71696,5999
1000128,7,543848720,67098,7147
1000129,7,480535560,50036,4942
1000130,7,687076880,81681,3702
1000131,7,1472636270,162519,2540
1000132,7,660231400,86967,3038
1000133,7,389656490,46824,3876
1000134,7,869623880,106664,8338
1000135,7,464977600,78580,2198
1000136,7,587005000,83924,2165
1000137,7,1415595450,139179,5303
1000138,7,1763943100,195859,3530
1000139,7,335701650,39667,5313
1000140,7,382448430,43635,5678
1000141,7,431913316,44816,
1000142,7,389798334,41111,4804
1000143,7,508551020,63999,2927
1000144,7,337228300,45328,2116
1000145,7,473463200,64980,2928
1000146,7,362019920,38118,2577
1000147,7,454820100,63068,2185
1000148,7,553678450,93528,2824
1000149,7,670670500,83088,3962
1000150,7,757265330,95545,5424
1000151,7,527823200,68035,4084
1000152,7,746988900,102367,4284
1000153,7,522732930,54111,5843
1000154,7,1389759480,137194,6741
1000155,7,498839500,83478,2794
1000156,7,1826107700,236932,2312
1000157,7,1248260400,144828,1856
1000158,7,1106381600,130500,2064
1000159,7,359487700,47876,3711
1000160,7,581629660,79340,3697
1000161,7,306946501,32670,3323
1000162,7,375793600,53881,2524
1000163,7,470241500,70689,2559
1000164,7,470673700,64328,3699
1000165,7,454623200,60426,3232
1000166,7,363771900,48097,3115
1000167,7,532253100,72617,2866
1000168,7,362073840,43910,5188
1000169,7,143750038,16627,2196
1000170,7,506939700,68261,3942
1000171,7,616693640,74849,5713
1000172,7,235901354,25258,3882
1000173,7,319364559,34237,4394
1000174,7,416611400,54522,3753
1000175,7,416432800,57348,3315
1000176,7,599428500,82119,4327
1000177,7,393224900,53369,4101
1000178,7,365480900,48838,1733
1000179,7,461554880,56868,4280
1000180,7,509942200,64260,5239
1000181,7,307029080,45119,3410
1000182,7,384742200,51795,2060
1000183,7,320784100,40232,3546
1000184,7,489775202,52628,3786
1000185,7,437419200,58452,2948
1000186,7,300711300,39783,3259
1000187,7,456117500,58994,4255
1000188,7,437757790,55222,3147
1000189,7,577140285,61256,3224
1000190,7,1268328400,147452,3580
1000191,7,528342200,71928,3346
1000192,7,289019181,31067,3996
1000193,7,468672480,57851,3567
1000194,7,326012640,35162,4086
1000195,7,321454900,43196,
1000196,7,280945200,38029,2086
1000197,7,297390700,45182,2040
1000198,7,521971500,71611,3672
1000199,7,346817000,47480,1517
1000200,7,405078772,42348,4002
1000201,7,274045100,39288,1966
1000202,7,890569800,103250,2214
1000203,7,304439000,42570,3023
1000204,7,295699000,48417,2434
1000205,7,301424540,29878,3982
1000206,7,240701327,25449,4376
1000207,7,181013460,19871,2464
1000208,7,391603600,51877,2926
1000209,7,441099200,75302,2951
1000210,7,382501760,41612,4681
1000211,7,467675020,60121,4015
1000212,7,203660140,24560,3249
1000213,7,260923700,36846,2119
1000214,7,313230700,42212,2259
1000215,7,323563800,43303,3411
1000216,7,224531800,30414,3802
1000217,7,209989300,23159,3594
1000218,7,248734883,26733,3738
1000219,7,395788300,53266,2312
